QID|NUTSID|SJOID|LWVattenID|LW_UUID|nodeLabel|VYNAMN|LW_PopNamn
Q106708641|SE0110139000001718|658080-162871|WA55862375|2CF6E18A-027F-4BE1-A361-31047FA724CF|badplats Vallbyvik|Mälaren-Skarven|61000_Mälaren-Skarven_(17.71,59.61)
Q106711420|SE0110139000003790|658080-162871|WA11895268|C80AA3D2-174E-4764-9E1C-FECA2B6D8A03|Gröna Uddend badplats|Mälaren-Görväln|61000_Mälaren-Görväln_(17.72,59.42)
Q56641316|SE0230581000001750|659771-160733|WA43341129|7EC30747-B2E8-484F-A702-4635F0CE8A1E|Lillsjöbadet|Lillsjön|61000_Lillsjön_(17.71,59.49)
Q106712074|SE0110139000004443|658080-162871|WA11895268|C80AA3D2-174E-4764-9E1C-FECA2B6D8A03|badplats Frölunda, vid grillhus (sandstrand)|Mälaren-Görväln|61000_Mälaren-Görväln_(17.72,59.42)
Q106712073|SE0110139000004442|658080-162871|WA11895268|C80AA3D2-174E-4764-9E1C-FECA2B6D8A03|badplats Frölunda badplats (klippbad)|Mälaren-Görväln|61000_Mälaren-Görväln_(17.72,59.42)
Q106695584||658080-162871|WA73183242|F3524D48-ECE7-4B6B-ADE6-1D94553D202F|Lerhagsbadet|Mälaren-Ekoln|61000_Mälaren-Ekoln_(17.61,59.75)
Q106697447||663734-161589|WA52862075|F60DA552-C397-4EEB-92D5-962AC2D3F34D|Fjällnora hundbad|Trehörningen|61000_Trehörningen_(17.9,59.83)
Q106702291||666158-159878|WA44093658|AD1E26DA-F0A0-40AD-9A44-4A4F7EFC9FC3|Prästängens hundbad|Långsjön|61000_Långsjön_(17.57,60.04)
Q106695586|SE0210380000001173|663894-161926|WA74967002|013FA19C-0BB0-4787-B70B-59E9168FA059|Borgardalsbadet|Lötsjön|61000_Lötsjön_(17.94,59.86)
Q106695592|SE0210380000004356|664693-163935|WA35525882|AD3292E5-6F9B-41B4-9560-D0990DD14A84|Hosjöbadet|Hosjön|56000_Hosjön_(18.32,59.92)
Q106697394|SE0210380000004254|658080-162871|WA73183242|F3524D48-ECE7-4B6B-ADE6-1D94553D202F|Hammarskogsbadet|Mälaren-Ekoln|61000_Mälaren-Ekoln_(17.61,59.75)
Q106697433|SE0210380000001175|663630-161810|WA60734924|6826DA9E-D238-4804-B426-0A49B680C862|Fjällnora naturistbad|Ramsen|61000_Ramsen_(17.92,59.83)
Q106697452|SE0210380000001171|658080-162871|WA73183242|F3524D48-ECE7-4B6B-ADE6-1D94553D202F|Lyssnaängsbadet|Mälaren-Ekoln|61000_Mälaren-Ekoln_(17.61,59.75)
Q106697576|SE0210380000001182|658080-162871|WA17088628|D736E25C-9E3B-4FE1-9CEB-7A27DDC31E73|Wikbadet|Mälaren-Lårstaviken|61000_Mälaren-Lårstaviken_(17.47,59.73)
Q106697701|SE0210380000001172|666158-159878|WA44093658|AD1E26DA-F0A0-40AD-9A44-4A4F7EFC9FC3|Sandviksbadet|Långsjön|61000_Långsjön_(17.57,60.04)
Q106702298|SE0210380000005940|658080-162871|WA73183242|F3524D48-ECE7-4B6B-ADE6-1D94553D202F|Nya Vårdsätrabadet|Mälaren-Ekoln|61000_Mälaren-Ekoln_(17.61,59.75)
Q106702350|SE0210380000001183|658080-162871|WA73183242|F3524D48-ECE7-4B6B-ADE6-1D94553D202F|Vårdsätrabadet|Mälaren-Ekoln|61000_Mälaren-Ekoln_(17.61,59.75)
Q106703325|SE0210380000001180|663734-161589|WA52862075|F60DA552-C397-4EEB-92D5-962AC2D3F34D|Fjällnorabadet|Trehörningen|61000_Trehörningen_(17.9,59.83)
Q106708218|SE0210380000001165|658080-162871|WA73183242|F3524D48-ECE7-4B6B-ADE6-1D94553D202F|badplats Sunnerstabadet|Mälaren-Ekoln|61000_Mälaren-Ekoln_(17.61,59.75)
Q106708219|SE0210380000001166|665784-161214|WA11972838|784DB2A0-4175-42D4-B917-8D01844CF616|badplats Lafssjön, Lafsenbadet|Lafssjön|61000_Lafssjön_(17.81,60.02)
Q106708217|SE0210380000001163|663958-161511|WA86698985|F0082BA9-9F26-490D-8F5E-1FF752BC3340|Näsuddsbadet, Funbosjön|Funbosjön|61000_Funbosjön_(17.86,59.89)
Q106708222|SE0210380000001178|663920-162844|WA62268141|6E21D94D-F175-449A-B4B3-5873B49665E2|badplats Södersjöbadet|Södersjön|61000_Södersjön_(18.12,59.85)
Q106708223|SE0210380000001179|664842-162824|WA95921623|5EC12FD7-48FE-41BC-B9A9-6AB037440638|badplats Testenbadet|Testen|56000_Testen_(18.07,59.94)
Q106708221|SE0210380000001176|665175-157559|WA74960253|E2FC764B-ECEB-4824-A0C8-E705AE502B25|badplats Siggeforasjön|Siggeforasjön|61000_Siggeforasjön_(17.15,59.98)
Q106708225|SE0210380000001184|666036-164166|WA53301348|11C0D9C2-1464-412A-A3A4-434F6109AD51|badplats Vällen, Måviksbadet|Vällen|57000_Vällen_(18.32,60.06)
Q106708306|SE0920760000001295|631986-146888|WA74195435|6B4A696E-3551-4388-97C3-ACCEE28763E9|badplats Lenhovdasjön|Lenhovdasjön|86000_Lenhovdasjön_(15.3,57)
Q106708304|SE0920760000001293|631317-150207|WA79613192|465FAA1C-9E2F-4376-8E99-19165AD49A12|badplats Uvasjön, Fröseke|Uvasjön|75000_Uvasjön_(15.82,56.95)
Q106708305|SE0920760000001294|632037-148753|WA26405152|C871B29E-CB37-4EDE-9CA5-44A653048551|badplats Älgasjön, Älghult|Älgasjön|75000_Älgasjön_(15.6,57.02)
Q106708310|SE0920760000001299|634482-145983|WA13261066|9EF1803C-AA83-48D9-B7A1-7AA47CD9E608|badplats Boskvarnasjön, Lindshammar|Boskvarnasjön|86000_Boskvarnasjön_(15.13,57.24)
Q106708308|SE0920760000001297|632867-145547|WA71684891|09B9EA6E-AE68-41F1-BAC5-E9348664B798|badplats Madkroken, Nottebäck|Madkroken|86000_Madkroken_(15.11,57.09)
Q106708309|SE0920760000001298|633494-145972|WA17412354|3DECE90C-6B08-4438-A616-A53B786DBEF4|badplats Änghultssjön, Klavreström|Änghultasjön|86000_Änghultasjön_(15.14,57.16)
Q106707806|SE0230584000000723|649029-145550|WA11665077|A68BE23F-4BD6-42CB-A771-44FBB5EBA999|Bårstads badplats|Vättern - Storvättern|67000_Vättern - Motalabukten_(14.53,58.32)
Q106707807|SE0230584000000724|649029-145550|WA11665077|A68BE23F-4BD6-42CB-A771-44FBB5EBA999|badplats Tycklinge|Vättern - Motalabukten|67000_Vättern - Motalabukten_(14.53,58.32)
Q106707804|SE0230584000000722|649029-145550|WA11665077|A68BE23F-4BD6-42CB-A771-44FBB5EBA999|badplats Jernevid|Vättern - Storvättern|67000_Vättern - Motalabukten_(14.53,58.32)
Q106711997|SE0230584000004340|649029-145550|WA11665077|A68BE23F-4BD6-42CB-A771-44FBB5EBA999|Vätterviksbadet, udden|Vättern - Motalabukten|67000_Vättern - Motalabukten_(14.53,58.32)
Q106712271|SE0230584000005296|649029-145550|WA11665077|A68BE23F-4BD6-42CB-A771-44FBB5EBA999|badplats Pumphuset|Vättern - Motalabukten|67000_Vättern - Motalabukten_(14.53,58.32)
Q106708291|SE0910665000001266|636099-139046|WA27396368|A923C9A3-44B2-49B5-A247-6AB07B351A46|badplats Långasjön|Långasjön|98000_Långasjön_(13.99,57.37)
Q106708288|SE0910665000001259|637578-139974|WA32022334|8935838F-AF88-45E8-85CA-15B2967070B3|badplats Hjortsjön|Hjortsjön|98000_Hjortsjön_(14.13,57.5)
Q106708289|SE0910665000001262|636340-140067|WA65168549|68B1C304-3A54-49C2-9080-6ED971186140|badplats Linnesjöbadet|Linnesjön|98000_Linnesjön_(14.16,57.38)
Q106708302|SE0910665000001281|638409-138549|WA18924577|2D9D2583-F13A-4000-A9A7-5F9319004F83|badplats Rasjön|Rasjön|101000_Rasjön_(13.9,57.59)
Q106708303|SE0910665000001282|636103-140809|WA91591855|C1D9C7BA-FD2C-4A20-9E01-9B2C38539808|badplats Rolstorpasjön|Rolstorpasjön|98000_Rolstorpasjön_(14.28,57.37)
Q106712003|SE0910665000004347|637990-140480|WA52469158|FD9B65E4-2301-4D90-8879-21B8382005DF|badplats Sandsjön|Sandsjön|98000_Sandsjön_(14.23,57.54)
Q106708311|SE0230563000001300|646193-153842|WA76219289|38AD1FFF-D4B7-445C-9A93-51CEC344E147|badplats Yxningen, Gusum|Yxningen|68000_Yxningen_(16.34,58.27)
Q106708317|SE0230563000001306|647059-153348|WA25515368|2D74EE64-5231-4B37-B537-5C4AA657D358|badplats Tjen, Ringarum|Ken|68000_Ken_(16.36,58.36)
Q106708831|SE0110115000001987|661319-164670|WA20018554|BF1188B7-F46B-42E4-A8E7-A34239D6D607|badplats Långsjön syd|Långsjön|59060_Långsjön_(18.37,59.6)
Q106708829|SE0110115000001985|659771-162546|WA93805689|78641346-B6FE-4F35-A4D3-C2DB2D0ECE78|badplats Vallentunasjön, Gustavsudde|Vallentunasjön|61000_Vallentunasjön_(18.04,59.51)
Q106708833|SE0110115000001995|661703-163912|WA79229632|99D3C4E3-AF4B-45BA-85A5-00A64E9723A8|Bergsjöns badplats|Bergsjön|60000_Bergsjön_(18.27,59.65)
Q106709390|SE0622021000002826|671047-140047|WA38792784|043C341C-947C-42D4-AE05-ED1738A068E3|badplats Ticknäsvikens badplats|Busjön|53000_Busjön_(13.97,60.51)
Q106709391|SE0622021000002827|670892-141792|WA22598250|68CD0BAC-E613-42EC-BF7A-5B80C8962096|badplats Glatjärns badplats|Gladtjärnen|53000_Gladtjärnen_(14.31,60.49)
Q106709389|SE0622021000002825|671681-141802|WA93338984|06923D4B-5369-4D46-97F9-F76FDA269680|Arvnilstjärns badplats|Arvs-Nilstjärnen|53000_Arvs-Nilstjärnen_(14.31,60.56)
Q106709392|SE0622021000002828|670037-142931|WA12907154|5FADE1CA-7407-4D83-B79C-34660A1E18E2|badplats Närsjöbadet|Bysjön|53000_Bysjön_(14.51,60.39)
Q106709393|SE0622021000002829|671806-142356|WA78599786|9AA1B61A-D5BE-46BF-AFFB-6DA9D797DC1D|Gensens badplats|Gänsen|53000_Gänsen_(14.41,60.58)
Q106711876|SE0622021000004016|669098-142932|WA70469455|E2C58DBD-018F-4F21-BC37-B794755B64F5|badplats Lindesnäsbadet|Bruksdammen|53000_Bruksdammen_(14.52,60.32)
Q106707730|SE0A11383000000619|635256-130337|WA96151136|9CA7D06D-49A9-4B5D-ACB8-4640488D6A2F|Mäsen Karl Gustav badplats|Mäsen|105000_Mäsen_(12.54,57.24)
Q106707731|SE0A11383000000620|635793-130642|WA98625199|65F1389B-6DAF-4717-92C5-C7C1D47AC711|Oklångens badplats|Oklången|105000_Oklången_(12.58,57.29)
Q106707728|SE0A11383000000617|634467-129859|WA10019683|8231C5A5-F08F-4526-872D-7724BC3665D7|Skällingesjöns badplats|Skällingesjö|104000_Skällingesjö_(12.48,57.18)
Q106707936|SE0910685000000825|635890-144862|WA46876636|4E68A994-5F52-4485-8358-27D0E5380A51|Bjädesjösjöns badplats, Myresjö|Bjädesjösjön|74000_Bjädesjösjön_(14.96,57.35)
Q106707937|SE0910685000000826|637356-145274|WA21961533|3D01136F-2BD6-4E28-BDF9-52E649A29DD1|badplats Ekenässjön|Ekenässjön|74000_Ekenässjön_(15.01,57.49)
Q106707942|SE0910685000000830|635354-143980|WA17115918|56345EB4-CCB6-431D-8F31-70E0E866BE1F|badplats Hjälmåkrasjön, Fröderyd|Hjälmåkrasjön|74000_Hjälmåkrasjön_(14.81,57.31)
Q106707941|SE0910685000000829|636394-145583|WA16061065|F523BA02-3EBC-4962-A41A-94492E57A4A4|badplats Grumlan, Östanå|Grumlan|74000_Grumlan_(15.04,57.4)
Q106707946|SE0910685000000834|635687-146803|WA31581980|9F7CDBF3-D3E2-49AD-96A6-21F2BFADC9B9|badplats Karsnäsasjön, Nye|Karsnäsasjön|74000_Karsnäsasjön_(15.26,57.33)
Q106707947|SE0910685000000835|634160-144871|WA22604669|4E0D2909-876A-489E-8042-83FB3F460AB5|badplats Klockesjön, Ramkvilla|Klockesjön|86000_Klockesjön_(14.93,57.2)
Q106707944|SE0910685000000832|636239-144465|WA70628358|0DA07D62-BB09-46B2-A990-423BA540CBEC|badplats Hårdasjön, Landsbro|Hårdasjön|74000_Hårdasjön_(14.89,57.38)
Q106707945|SE0910685000000833|635978-146903|WA95213651|12D8F14E-68C4-44FA-BEBA-E7408F97713F|badplats Karlsjösjön, Alseda|Karlsjösjön|74000_Karlsjösjön_(15.28,57.37)
Q106707950|SE0910685000000838|635344-144965|WA68585116|2AB3E420-3505-4DFD-BDCB-6F9B26FF0F1E|badplats Paddingetorpasjön, Bäckaby|Paddingetorpasjön|74000_Paddingetorpasjön_(14.97,57.3)
Q106707951|SE0910685000000839|637072-148216|WA13235083|3D10C65D-E085-4158-83EB-5A799CBED0FC|badplats Ramsen, Pauliström|Ramsen|74000_Ramsen_(15.5,57.46)
Q106707949|SE0910685000000837|638280-144298|WA83907305|D267E032-E69F-4B26-BC07-3892746D861F|badplats Nömmen, Björköby|Nömmen|74000_Nömmen_(14.85,57.53)
Q106707955|SE0910685000000843|635376-145777|WA46530416|E0B6936A-A6C3-4120-977F-167F3CD6874F|badplats Sörasjön, Korsberga|Sörasjön|74000_Sörasjön_(15.09,57.3)
Q106707952|SE0910685000000840|635746-147808|WA92988840|8CCEAB70-6E15-434E-8505-7484A1098187|badplats Saljen, Stenberga|Saljen|74000_Saljen_(15.39,57.34)
Q106707953|SE0910685000000841|634797-147347|WA32992818|83493526-3BF5-4AAD-9CA7-96DD9E182615|badplats Serarpasjön, Näshult|Serarpasjön|74000_Serarpasjön_(15.35,57.26)
Q106707958|SE0910685000000846|635546-146865|WA11903100|089E8F6D-8E5D-41B7-BC58-38E1434FC731|badplats Värnen, Trollebo|Värnen|74000_Värnen_(15.28,57.31)
Q106707959|SE0910685000000847|636055-147524|WA78800046|9CF799CF-8CC8-40BD-B2EF-7D7F356634EA|badplats Övrasjön, Skirö|Övrasjön|74000_Övrasjön_(15.4,57.38)
Q106707956|SE0910685000000844|636957-144811|WA63698956|53065A76-3691-48B3-AD10-EF85DA170316|badplats Tjurken, Bjurvik|Tjurken|74000_Tjurken_(14.93,57.45)
Q106707957|SE0910685000000845|636497-148107|WA23205397|9C8A7611-3F19-4480-BB6D-1C9907152972|badplats Tureforsbadet, Kvillsfors|Tureforsdammen|74000_Tureforsdammen_(15.49,57.41)
Q106711313|SE0812462000003693|716887-154199|WA83995498|67972E97-4BAE-4F46-9B4D-A59E751F845E|badplats Rasten Saiwa|Baksjön|38000_Baksjön_(16.68,64.64)
Q106711331|SE0812462000003694|716086-154363|WA69292413|9C606483-D7EA-40F1-A364-E317F510C9D5|badplats Lövåsen|Volgsjön|38000_Volgsjön_(16.67,64.58)
Q106711335|SE0812462000003697|716953-156527|WA84220800|1B80735C-9380-48D0-AE7A-835391FC82BD|badplats Järvsjöby|Järvsjön|38000_Järvsjön_(17.19,64.62)
Q106711332|SE0812462000003695|713202-156969|WA84916608|7A356F32-2FE0-436A-BB1A-325CA6F49D69|badplats Meselefors|Stenkullafors Dämnomr|38000_Stenkullafors Dämnomr_(17.02,64.33)
Q106711338|SE0812462000003698|716685-156225|WA61791283|1C5EC28C-20E1-4DF1-8C36-5FC8BBF05270|badplats Latikberg|Bomsjön|38000_Bomsjön_(17.06,64.61)
Q106711342|SE0812462000003702|716086-154363|WA69292413|9C606483-D7EA-40F1-A364-E317F510C9D5|badplats Lövliden|Volgsjön|38000_Volgsjön_(16.67,64.58)
Q106711340|SE0812462000003700|718658-152639|WA59336082|9092DF53-3060-40A2-8670-3E74AD3B98A6|badplats Siksjönäs|Siksjön|38000_Siksjön_(16.34,64.78)
Q106711341|SE0812462000003701|718100-153534|WA54261403|0947E44A-8B1B-417E-8873-9E8021D2A753|badplats Nästansjö|Nästansjön|38000_Nästansjön_(16.52,64.74)
Q106711344|SE0812462000003703|717511-152274|WA20528347|F51297E3-AA1B-450C-8CBA-0172F38C5447|badplats Skansholm|Gortestjärnen|38000_Gortestjärnen_(16.29,64.68)
Q106711348|SE0812462000003705|723465-151109|WA11477506|D939C7C8-B09D-4E9F-877D-E3A0B4F9BDC1|badplats Dikanäs|Dikasjön|38000_Dikasjön_(15.88,65.22)
Q106708431|SE0930884000001421|641021-151421|WA61230774|01327E98-F755-4E0B-BE98-1EDC85A87C20|Anens badplats|Anen|71000_Anen_(16.01,57.83)
Q106708434|SE0930884000001424|639849-150657|WA41615619|44163F09-8C8B-4BB9-9B97-E06886E90E57|Bysjöns badplats|Bysjön|67000_Bysjön_(15.92,57.71)
Q106708435|SE0930884000001425|638443-150188|WA59115441|6072E0CA-C664-4A81-BC35-66F1B1B42534|badplats Storebro, Dammen|Storebro Damm|67000_Storebro Damm_(15.82,57.59)
Q106708433|SE0930884000001423|639397-150674|WA48527346|9C63F781-B5D9-4868-A65F-EE3B9303BA1B|badplats Borstingen|Borstingen|67000_Borstingen_(15.92,57.68)
Q106708438|SE0930884000001428|638637-151705|WA40472236|D42A44E2-36D6-48D1-AB14-C03ED8365DD1|badplats Gränssjön|Gränsjön|71000_Gränsjön_(16.09,57.61)
Q106708439|SE0930884000001429|639287-148740|WA25205266|F9CF4FF0-4950-45F9-8DB0-116EC580A2BC|badplats Stora Holmsjön|Stora Holmsjön|67000_Stora Holmsjön_(15.59,57.66)
Q106708436|SE0930884000001426|640083-151412|WA87325973|06D835D2-97AB-4B91-B662-C743A97D1375|badplats Gerssjön|Gersjön|71000_Gersjön_(16.04,57.74)
Q106708437|SE0930884000001427|638315-150078|WA53738587|3B0E6766-4B0E-4050-A788-7BD7ED5F5D40|badplats Gissen|Gissen|67000_Gissen_(15.81,57.57)
Q106708442|SE0930884000001432|639015-149340|WA20034186|78937238-35FA-43B9-928E-4892032DEE32|badplats Mossjön|Mossjön|67000_Mossjön_(15.69,57.62)
Q106708443|SE0930884000001433|639201-150532|WA42971874|1B9BB25C-E48D-490C-B765-E6D99F898815|badplats Nossenbadet|Nossen|67000_Nossen_(15.9,57.65)
Q106708440|SE0930884000001430|641400-149966|WA66417575|ECB8E26E-2F50-428F-AD61-B981F84BD80C|badplats Juttern, Stjärneviksbadet|Juttern|67000_Juttern_(15.81,57.83)
Q106708441|SE0930884000001431|640446-149870|WA28731299|2FC1A76F-786B-4E89-B14D-E96BD00AE433|badplats Krönbadet|Krön|67000_Krön_(15.82,57.71)
Q106708446|SE0930884000001437|640368-150970|WA77318092|873DA6AD-E6CD-4568-8214-03CDFE41BF6A|badplats Solaren|Solaren|71000_Solaren_(15.93,57.77)
Q106708447|SE0930884000001438|638345-150697|WA40405755|ACA033F6-0CC4-4624-95D3-0D76FCFF5E6A|badplats Solnen|Solnen|73000_Solnen_(15.92,57.59)
Q106708444|SE0930884000001435|638668-149705|WA60891588|16939352-42FB-4443-AF70-4BAF1AE72203|badplats Rostorpesjön|Rostorpesjön|67000_Rostorpesjön_(15.75,57.61)
Q106708445|SE0930884000001436|639669-149678|WA30541675|9488B7FE-57CD-4D42-BD29-4C93823CAF42|badplats Rumsjön|Rumsjön|67000_Rumsjön_(15.75,57.7)
Q106708448|SE0930884000001439|639176-152040|WA43930327|E8778A3B-9FFE-4B85-8CDE-8F77394C6D3F|badplats Yxern, Gröpplesand|Yxern|71000_Yxern_(16.1,57.68)
Q106709347|SE0930884000002768|640968-149647|WA63308821|F243C224-7AA6-430B-85C0-753F64EB62DB|badplats Ören, Bosand|Ören|67000_Ören_(15.73,57.82)
Q106712040|SE0930884000004395|639235-149417|WA36899568|AE59391F-6274-417C-929B-864BE67450A6|badplats Försjön|Försjön|67000_Försjön_(15.7,57.66)
Q106711298|SE0812404000003682|711589-168873|WA80864405|3255B13D-4A55-4258-8332-22408885421D|badplats Tvärålunds badplats|Tväråträsket|28000_Tväråträsket_(19.68,64.1)
Q106711299|SE0812404000003683|713089-168959|WA91889376|AD48349D-E8AA-456E-ABBC-530E0AEDE42F|Abborrtjärns badplats|Abborrtjärnen|28000_Abborrtjärnen_(19.73,64.23)
Q106711303|SE0812404000003685|714096-168710|WA96013063|386B693A-F215-4C2E-9DAD-F0D230C40555|badplats Lillsandsjön|Lill-Sandsjön|28000_Lill-Sandsjön_(19.71,64.31)
Q106708486|SE0220428000001524|655974-150853|WA39276375|FB5BF920-B155-4406-A52F-99B21AD65F46|Hullabadet|Öljaren|61000_Öljaren_(16.02,59.13)
Q106708490|SE0220428000001528|654466-149250|WA35566798|1D8F0F2A-81B9-4C90-AC0F-907AF90F7B96|badplats Grävsjön|Grävsjön|65000_Grävsjön_(15.67,59.02)
Q106708489|SE0220428000001527|654601-151038|WA65129228|001C4420-007F-4B22-B375-6682E4581300|badplats Vialabadet|Kolsnaren|65000_Kolsnaren_(16.04,59.03)
Q10501883|SE0A21487000001890|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|Gaddesanna|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q10711095|SE0A21487000001888|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|Ursand|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106708763|SE0A21487000001887|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|badplats Sikhall|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106708765|SE0A21487000001889|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|badplats Nordkroken|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106711936|SE0A21487000004208|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|badplats Skräcklan-barnbadet|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106711937|SE0A21487000004209|647666-129906|WA49493602|F60E0600-6B9E-4791-937E-AF8FA50946EC|badplats SkräcklanJacobs udde|Vänern - Dalbosjön|108000_Vänern - Dalbosjön_(12.83,58.74)
Q106711941|SE0A21487000004221|648665-128770|WA17363592|1BCECE15-7678-40E1-9AEE-FC56F594B26D|badplats Hästefjorden|Stora Hästefjorden|108000_Stora Hästefjorden_(12.16,58.43)
Q106711946|SE0A21487000004225|648363-128615|WA51468963|5069791E-DCA4-4F3C-86B7-477C0D2FA12E|badplats Åskaken|Rotenässjön|108000_Rotenässjön_(12.14,58.42)
Q106711945|SE0A21487000004224|647260-343114|WA10192660|E0AA2949-9F39-406A-91B0-D72748D44129|badplats Vassbotten|Vassbotten|108000_Vassbotten_(12.31,58.37)
Q106712036|SE0A21487000004386|647260-343114|WA10192660|E0AA2949-9F39-406A-91B0-D72748D44129|Blåsutbadet|Vassbotten|108000_Vassbotten_(12.31,58.37)
Q106709959|SE0812460000003078|710393-169302|WA92722642|5A762266-28D1-4982-8E1C-6B853FCDBAE5|badplats Snålltjärns badplats|Snåltjärnen|28000_Snåltjärnen_(19.75,63.99)
Q106709963|SE0812460000003080|708741-169406|WA62928561|1F883F32-1BEE-4D56-87FA-03917044FDA9|Hjåggsjöns badplats|Hjåggsjön|28000_Hjåggsjön_(19.74,63.84)
Q106709961|SE0812460000003079|708857-168855|WA30735284|F9333A23-2879-4019-BB09-C2D39415027F|badplats Pengsjöns badplats|Pengsjön|28000_Pengsjön_(19.64,63.83)
Q106665654|SE0110120000001678|657509-165196|WA75458330|E2BC6B24-A5D2-43A5-A7B7-7B5E0531CD06|badplats Återvallsträsk|Återvallsträsk|7_Återvallsträsk_(18.47,59.27)
Q106708458|SE0910683000001483|632814-140041|WA56223977|2427C855-9133-4E7D-B934-338F4712A8D1|Hyltans badplats|Furen|98000_Furen_(14.16,57.04)
Q106708456|SE0910683000001481|634580-139854|WA20530761|922977B1-3861-4F61-AEE8-751514B9C065|badplats Hindsen, Solgården|Hindsen|98000_Hindsen_(14.14,57.2)
Q106708457|SE0910683000001482|632814-140041|WA56223977|2427C855-9133-4E7D-B934-338F4712A8D1|badplats Furen, Smålands Hawaii|Furen|98000_Furen_(14.16,57.04)
Q106708466|SE0910683000001501|634580-139854|WA20530761|922977B1-3861-4F61-AEE8-751514B9C065|badplats Hindsen, Näsudden V|Hindsen|98000_Hindsen_(14.14,57.2)
Q106708467|SE0910683000001503|634164-139394|WA60586696|94C79245-AE0B-44E8-808B-50BCD3107274|badplats Prostsjön|Prostsjön|98000_Prostsjön_(14.05,57.19)
Q106708465|SE0910683000001500|634580-139854|WA20530761|922977B1-3861-4F61-AEE8-751514B9C065|badplats Hindsen, Näsudden Ö|Hindsen|98000_Hindsen_(14.14,57.2)
Q106708470|SE0910683000001508|631663-140982|WA41338065|C24AD1FA-B5E5-48A5-8010-D3F82214E052|badplats Helgasjön, Hjortsjöbadet|Helgasjön|88000_Helgasjön_(14.33,56.96)
Q106708471|SE0910683000001509|631841-138929|WA17966127|09F96DAD-B32B-46D9-8C98-820762BA9ED4|badplats Kockabo, Hånger|Vidöstern|98000_Vidöstern_(13.98,57.01)
Q106708468|SE0910683000001504|634488-137369|WA97330469|8A16FFDB-5014-4DEB-89A3-992E6CC22644|badplats Eskilstorpasjön|Eskilstorpasjön|98000_Eskilstorpasjön_(13.72,57.22)
Q106708469|SE0910683000001505|634172-141113|WA26390546|52BB5C71-606B-4B9C-98FE-5D48CD80A5A0|badplats Rusken, Gåerydsviken|Rusken|98000_Rusken_(14.35,57.25)
Q106708474|SE0910683000001512|632860-138338|WA41067822|7B46C9BB-B737-4D4C-9DEB-3DC2C069F9D4|badplats Södra Fyllen|Södra Fyllen|98000_Södra Fyllen_(13.89,57.07)
Q106708475|SE0910683000001513|629511-136866|WA29456646|2BD8B99E-14FC-497A-9B77-5A2D2DA14A27|badplats Stora Gavlö|Bolmen|98000_Bolmen_(13.71,56.86)
Q106708472|SE0910683000001510|629511-136866|WA29456646|2BD8B99E-14FC-497A-9B77-5A2D2DA14A27|badplats Liljenäs|Bolmen|98000_Bolmen_(13.71,56.86)
Q106708473|SE0910683000001511|634342-138677|WA25762168|8EB71AE0-C979-487C-BEA0-EDE1A4514D05|badplats Nästasjön|Nästasjön|98000_Nästasjön_(13.93,57.19)
Q106708478|SE0910683000001516|634177-137086|WA43919707|22615CBF-5459-4C1D-8A25-78766A676641|Annebergssjöns badplats|Annebergssjön|98000_Annebergssjön_(13.69,57.19)
Q106708476|SE0910683000001514|631841-138929|WA17966127|09F96DAD-B32B-46D9-8C98-820762BA9ED4|badplats Vidösten, Tånnö badplats|Vidöstern|98000_Vidöstern_(13.98,57.01)
Q106708477|SE0910683000001515|634580-139854|WA20530761|922977B1-3861-4F61-AEE8-751514B9C065|badplats Hindsen, Näsbyholm|Hindsen|98000_Hindsen_(14.14,57.2)
Q106708483|SE0910683000001517|631841-138929|WA17966127|09F96DAD-B32B-46D9-8C98-820762BA9ED4|badplats Osudden, Vidöstern|Vidöstern|98000_Vidöstern_(13.98,57.01)
Q106711415|SE0910683000003775|631841-138929|WA17966127|09F96DAD-B32B-46D9-8C98-820762BA9ED4|badplats Åminne 1m djup|Vidöstern|98000_Vidöstern_(13.98,57.01)
Q106711963|SE0910683000004255|634172-141113|WA26390546|52BB5C71-606B-4B9C-98FE-5D48CD80A5A0|badplats Flickornas Udde|Rusken|98000_Rusken_(14.35,57.25)
Q106708583|SE0930883000001623|638908-153082|WA10691653|B7A3BB95-234A-4FD1-85ED-36A51F7E5C30|badplats Hjorten, Hjorted|Hjorten|71000_Hjorten_(16.3,57.61)
Q106708586|SE0930883000001628|641983-152158|WA77214261|4EA80B45-346D-426D-9548-7F908C7563E9|badplats Kyrksjön, Odensvi|Kyrksjön|71000_Kyrksjön_(16.15,57.9)
