,wikidata,bathwateridentifier,status,eionet,euType,euMotive,NotEuMotive,link,WD
2156,Q106710208,SE0241860000003274,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241860000003274,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241860000003274'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710208'>link WD</a>
2157,Q106710209,SE0241860000003276,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241860000003276,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241860000003276'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710209'>link WD</a>
2158,Q106710211,SE0611784000003281,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003281,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003281'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710211'>link WD</a>
2160,Q106710230,SE0611784000003285,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003285,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003285'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710230'>link WD</a>
2162,Q106710234,SE0611784000003288,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003288,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003288'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710234'>link WD</a>
2163,Q106710235,SE0611784000003289,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003289,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003289'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710235'>link WD</a>
2164,Q106710233,SE0611784000003287,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003287,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003287'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710233'>link WD</a>
2165,Q106710238,SE0611784000003290,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003290,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003290'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710238'>link WD</a>
2166,Q106710240,SE0611784000003291,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003291,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003291'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710240'>link WD</a>
2167,Q106710242,SE0611784000003293,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003293,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003293'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710242'>link WD</a>
2168,Q106710246,SE0611784000003295,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003295,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003295'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710246'>link WD</a>
2169,Q106710243,SE0611784000003294,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003294,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003294'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710243'>link WD</a>
2170,Q106710248,SE0611784000003301,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003301,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003301'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710248'>link WD</a>
2172,Q106710252,SE0611784000003303,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003303,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611784000003303'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710252'>link WD</a>
2174,Q106710404,SE0611737000003305,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003305,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003305'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710404'>link WD</a>
2175,Q106710407,SE0611737000003307,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003307,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003307'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710407'>link WD</a>
2176,Q106710411,SE0611737000003315,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003315,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003315'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710411'>link WD</a>
2177,Q106710409,SE0611737000003313,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003313,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003313'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710409'>link WD</a>
2178,Q106710414,SE0611737000003317,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003317,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003317'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710414'>link WD</a>
2179,Q106710412,SE0611737000003316,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003316,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003316'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710412'>link WD</a>
2180,Q106710418,SE0611737000003320,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003320,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003320'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710418'>link WD</a>
2181,Q106710417,SE0611737000003319,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003319,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003319'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710417'>link WD</a>
2182,Q106710429,SE0611737000003321,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003321,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003321'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710429'>link WD</a>
2183,Q106710431,SE0611737000003323,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003323,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003323'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710431'>link WD</a>
2184,Q106710435,SE0611737000003327,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003327,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003327'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710435'>link WD</a>
2185,Q106710433,SE0611737000003325,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003325,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003325'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710433'>link WD</a>
2186,Q106710437,SE0611737000003329,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003329,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611737000003329'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710437'>link WD</a>
2188,Q106710443,SE0822584000003334,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003334,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003334'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710443'>link WD</a>
2189,Q106710446,SE0822521000003339,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822521000003339,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822521000003339'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710446'>link WD</a>
2190,Q106710441,SE0822584000003332,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003332,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003332'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710441'>link WD</a>
2191,Q106710445,SE0822521000003338,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822521000003338,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822521000003338'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710445'>link WD</a>
2192,Q106710448,SE0822521000003344,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822521000003344,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822521000003344'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710448'>link WD</a>
2193,Q106710454,SE0A21486000003350,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21486000003350,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21486000003350'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710454'>link WD</a>
2195,Q106710456,SE0A21486000003351,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21486000003351,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21486000003351'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710456'>link WD</a>
2197,Q106710459,SE0812482000003358,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003358,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003358'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710459'>link WD</a>
2198,Q106710463,SE0812482000003378,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003378,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003378'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710463'>link WD</a>
2199,Q106710461,SE0812482000003360,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003360,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003360'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710461'>link WD</a>
2200,Q106710464,SE0812482000003383,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003383,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003383'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106710464'>link WD</a>
2201,Q106705900,SE0632180000004281,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000004281,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000004281'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106705900'>link WD</a>
2202,Q106711942,SE0A21487000004222,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004222,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004222'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711942'>link WD</a>
2203,Q106711940,SE0722380000004218,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722380000004218,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722380000004218'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711940'>link WD</a>
2204,Q106711941,SE0A21487000004221,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004221,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004221'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711941'>link WD</a>
2205,Q106711944,SE0A21487000004223,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004223,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004223'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711944'>link WD</a>
2206,Q106711946,SE0A21487000004225,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004225,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004225'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711946'>link WD</a>
2207,Q106711947,SE0A21487000004226,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004226,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004226'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711947'>link WD</a>
2208,Q106711945,SE0A21487000004224,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004224,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004224'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711945'>link WD</a>
2209,Q106711950,SE0722361000004232,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722361000004232,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722361000004232'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711950'>link WD</a>
2210,Q106711948,SE0A21487000004227,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004227,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000004227'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711948'>link WD</a>
2211,Q106711951,SE0722361000004237,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722361000004237,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722361000004237'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711951'>link WD</a>
2212,Q106711949,SE0712281000004229,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712281000004229,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712281000004229'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711949'>link WD</a>
